"Project.Name","User.Email","Plate.Name","Well","NCBITaxId","Sample.Name","Concentration.ng.ul.","Volume.ul.","Experimental.Condition","Tissue.Type","Within.plate.num","rowname","plate.order","rep","done_box_number","Extraction_day_1_date","Tube_number","QC_pass","initial.conc","dilution.H2O","dilution.sample"
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H06","4577","19A0018",209,"20","Experimental","Kernel",48,"144",139,"1",5,2020-07-05,17,TRUE,1046.454,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","A07","4577","19A0069",205,"20","Experimental","Kernel",49,"145",140,"1",2,2020-06-21,21,TRUE,821.997,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","B07","4577","19A0091",204,"20","Experimental","Kernel",50,"146",141,"1",4,2020-07-01,20,TRUE,1023.653,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","C07","4577","19A0094",225,"20","Experimental","Kernel",51,"147",142,"1",4,2020-07-05,2,TRUE,562.774,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","D07","4577","19A0178",233,"20","Experimental","Kernel",52,"148",143,"1",1,2020-03-15,22,TRUE,1553.686,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","E07","4577","19A0007",246,"20","Experimental","Kernel",53,"149",144,"1",3,2020-06-29,12,TRUE,985.53,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","F07","4577","19A0147",229,"20","Experimental","Kernel",54,"150",145,"1",5,2020-07-08,1,TRUE,918.309,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","G07","4577","19A0249",223,"20","Experimental","Kernel",55,"151",146,"2",6,2020-07-16,21,TRUE,638.887,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H07","4577","19A0348",217,"20","Experimental","Kernel",56,"152",147,"2",6,2020-07-20,4,TRUE,395.23,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","A08","4577","19A0080",264,"20","Experimental","Kernel",57,"153",148,"1",3,2020-06-24,13,TRUE,1324.763,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","B08","4577","19A0211",202,"20","Experimental","Kernel",58,"154",149,"2",6,2020-07-16,14,TRUE,507.422,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","C08","4577","19A0081",234,"20","Experimental","Kernel",59,"155",150,"1",1,2020-06-18,5,TRUE,1566.515,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","D08","4577","19A0154",239,"20","Experimental","Kernel",60,"156",151,"1",3,2020-06-29,7,TRUE,958.516,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","E08","4577","19A0109",205,"20","Experimental","Kernel",61,"157",152,"1",5,2020-07-08,12,TRUE,1371.811,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","F08","4577","19A0390",220,"20","Experimental","Kernel",62,"158",153,"1",4,2020-06-30,18,TRUE,736.352,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","G08","1","BLANK",0,"0","Neg_Control",NA,63,"159",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H08","4577","19A0090",218,"20","Experimental","Kernel",64,"160",154,"1",3,2020-06-24,14,TRUE,1091.82,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","A09","4577","19A0173",201,"20","Experimental","Kernel",65,"161",155,"1",5,2020-07-08,13,TRUE,1008.17,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","B09","4577","19A0159",245,"20","Experimental","Kernel",66,"162",156,"1",2,2020-06-22,2,TRUE,981.206,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","C09","4577","19A0093",230,"20","Experimental","Kernel",67,"163",157,"2",7,2020-07-20,9,TRUE,768.124,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","D09","4577","19A0295",249,"20","Experimental","Kernel",68,"164",158,"2",7,2020-07-21,10,TRUE,249.085,0,20
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","E09","4577","19A0149",215,"20","Experimental","Kernel",69,"165",159,"1",3,2020-06-29,4,TRUE,1078.435,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","F09","4577","19A0015",215,"20","Experimental","Kernel",70,"166",160,"1",3,2020-06-24,7,TRUE,538.492,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","G09","4577","19A0009",204,"20","Experimental","Kernel",71,"167",161,"1",3,2020-06-28,20,TRUE,314.671,7,13
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H09","4577","19A0387",216,"20","Experimental","Kernel",72,"168",162,"1",4,2020-07-02,18,TRUE,542.15,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","A10","4577","19A0357",211,"20","Experimental","Kernel",73,"169",163,"1",5,2020-07-06,18,TRUE,603.258,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","B10","4577","19A0076",205,"20","Experimental","Kernel",74,"170",164,"2",7,2020-07-20,20,TRUE,686.362,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","C10","4577","19A0182",208,"20","Experimental","Kernel",75,"171",165,"2",6,2020-07-16,20,TRUE,464.339,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","D10","4577","19A0088",229,"20","Experimental","Kernel",76,"172",166,"1",5,2020-07-07,20,TRUE,655.236,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","E10","4577","19A0138",220,"20","Experimental","Kernel",77,"173",167,"1",4,2020-07-02,10,TRUE,735.981,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","F10","4577","19A0456",211,"20","Experimental","Kernel",78,"174",168,"1",2,2020-06-18,14,TRUE,844.919,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","G10","4577","19A0299",238,"20","Experimental","Kernel",79,"175",169,"1",4,2020-07-01,16,TRUE,794.05,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H10","4577","19A0169",202,"20","Experimental","Kernel",80,"176",170,"1",6,2020-07-09,7,TRUE,449.86,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","A11","4577","19A0358",235,"20","Experimental","Kernel",81,"177",171,"1",6,2020-07-09,17,TRUE,940.273,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","B11","4577","Pos_Control",200,"20","Pos_Control","Kernel",82,"178",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","C11","4577","19A0230",239,"20","Experimental","Kernel",83,"179",172,"1",6,2020-07-09,10,TRUE,956.757,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","D11","4577","19A0335",243,"20","Experimental","Kernel",84,"180",173,"1",5,2020-07-05,19,TRUE,973.301,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","E11","1","Neg_Control",0,"20","Neg_Control",NA,85,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","F11","4577","19A0055",217,"20","Experimental","Kernel",86,"182",174,"1",3,2020-06-29,21,TRUE,1089.555,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","G11","4577","19A0418",201,"20","Experimental","Kernel",87,"183",175,"1",5,2020-07-05,21,TRUE,671.849,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H11","4577","19A0313",208,"20","Experimental","Kernel",88,"184",176,"1",4,2020-07-01,4,TRUE,694.66,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","A12","4577","19A0298",214,"20","Experimental","Kernel",89,"185",177,"1",4,2020-07-05,7,TRUE,330.076,7,13
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","B12","4577","19A0394",205,"20","Experimental","Kernel",90,"186",178,"1",2,2020-06-21,14,TRUE,823.988,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","C12","4577","19A0430",229,"20","Experimental","Kernel",91,"187",179,"1",1,2020-03-12,16,TRUE,918.852,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","D12","4577","19A0316",214,"20","Experimental","Kernel",92,"188",180,"1",2,2020-06-21,19,TRUE,1074.644,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","E12","4577","19A0393",229,"20","Experimental","Kernel",93,"189",181,"1",4,2020-06-30,15,TRUE,764.303,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","F12","4577","19A0454",233,"20","Experimental","Kernel",94,"190",182,"1",4,2020-07-01,18,TRUE,934.796,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","G12","4577","19A0421",201,"20","Experimental","Kernel",95,"191",183,"1",3,2020-06-24,20,TRUE,1008.01,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_02","H12","4577","19A0176",221,"20","Experimental","Kernel",96,"192",184,"1",3,2020-06-29,9,TRUE,443.401,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A01","4577","19A0074",261,"20","Experimental","Kernel",1,"193",185,"1",3,2020-06-29,20,TRUE,1308.835,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B01","4577","19A0077",221,"20","Experimental","Kernel",2,"194",186,"2",7,2020-07-20,11,TRUE,492.353,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C01","4577","19A0160",220,"20","Experimental","Kernel",3,"195",187,"1",2,2020-06-22,16,TRUE,1100.976,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D01","4577","19A0012",220,"20","Experimental","Kernel",4,"196",188,"2",4,2020-07-01,8,TRUE,883.182,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E01","4577","19A0286",226,"20","Experimental","Kernel",5,"197",189,"1",4,2020-06-30,14,TRUE,755.34,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F01","4577","19A0435",211,"20","Experimental","Kernel",6,"198",190,"1",2,2020-06-21,16,TRUE,845.502,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G01","4577","19A0344",214,"20","Experimental","Kernel",7,"199",191,"2",6,2020-07-19,2,TRUE,356.972,8,12
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H01","4577","19A0315",233,"20","Experimental","Kernel",8,"200",192,"1",5,2020-07-07,18,TRUE,666.64,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A02","4577","19A0253",227,"20","Experimental","Kernel",9,"201",193,"1",5,2020-07-07,22,TRUE,569.588,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B02","4577","19A0427",213,"20","Experimental","Kernel",10,"202",194,"1",5,2020-07-07,10,TRUE,854.764,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C02","4577","19A0046",245,"20","Experimental","Kernel",11,"203",195,"1",3,2020-06-28,10,TRUE,982.637,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D02","4577","19A0006",249,"20","Experimental","Kernel",12,"204",196,"1",2,2020-06-18,19,TRUE,999.521,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E02","4577","19A0196",213,"20","Experimental","Kernel",13,"205",197,"1",5,2020-07-08,3,TRUE,426.374,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F02","4577","19A0108",248,"20","Experimental","Kernel",14,"206",198,"1",2,2020-06-21,22,TRUE,1241.578,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G02","4577","19A0345",239,"20","Experimental","Kernel",15,"207",199,"1",1,2020-06-18,6,TRUE,956.792,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H02","4577","19A0444",213,"20","Experimental","Kernel",16,"208",200,"2",6,2020-07-19,11,TRUE,852.021,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A03","4577","19A0161",205,"20","Experimental","Kernel",17,"209",201,"1",5,2020-07-06,13,TRUE,343.104,8,12
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B03","4577","19A0389",215,"20","Experimental","Kernel",18,"210",202,"1",5,2020-07-07,7,TRUE,479.67,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C03","4577","19A0361",221,"20","Experimental","Kernel",19,"211",203,"1",5,2020-07-07,15,TRUE,632.563,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D03","4577","19A0031",267,"20","Experimental","Kernel",20,"212",204,"1",1,2020-03-12,9,TRUE,1781.498,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E03","4577","19A0184",200,"20","Experimental","Kernel",21,"213",205,"2",7,2020-07-20,16,TRUE,445.79,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F03","4577","19A0350",214,"20","Experimental","Kernel",22,"214",206,"2",7,2020-07-21,22,TRUE,859.896,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G03","4577","19A0258",270,"20","Experimental","Kernel",23,"215",207,"1",1,2020-03-11,19,TRUE,2705.106,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H03","4577","19A0028",206,"20","Experimental","Kernel",24,"216",208,"1",4,2020-07-01,3,TRUE,517.3,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A04","4577","19A0397",220,"20","Experimental","Kernel",25,"217",209,"1",1,2020-03-11,7,TRUE,881.332,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B04","4577","19A0274",216,"20","Experimental","Kernel",26,"218",210,"2",7,2020-07-21,17,TRUE,433.591,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C04","4577","19A0102",218,"20","Experimental","Kernel",27,"219",211,"1",3,2020-06-28,12,TRUE,397.131,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D04","4577","19A0027",257,"20","Experimental","Kernel",28,"220",212,"1",4,2020-07-02,5,TRUE,1713.622,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E04","4577","19A0354",204,"20","Experimental","Kernel",29,"221",213,"1",6,2020-07-16,2,TRUE,816.029,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F04","4577","19A0058",209,"20","Experimental","Kernel",30,"222",214,"1",5,2020-07-07,23,TRUE,697.847,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G04","4577","19A0255",213,"20","Experimental","Kernel",31,"223",215,"1",2,2020-06-22,15,TRUE,1421.439,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H04","4577","19A0442",233,"20","Experimental","Kernel",32,"224",216,"1",5,2020-07-06,24,TRUE,778.138,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A05","4577","19A0404",202,"20","Experimental","Kernel",33,"225",217,"1",1,2020-03-15,18,TRUE,1350.289,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B05","4577","19A0226",235,"20","Experimental","Kernel",34,"226",218,"1",4,2020-07-05,12,TRUE,1569.543,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C05","4577","19A0062",260,"20","Experimental","Kernel",35,"227",219,"1",1,2020-03-11,15,TRUE,1735.018,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D05","4577","19A0183",218,"20","Experimental","Kernel",36,"228",220,"1",3,2020-06-29,10,TRUE,436.118,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E05","4577","19A0026",206,"20","Experimental","Kernel",37,"229",221,"1",4,2020-07-02,4,TRUE,825.817,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F05","4577","19A0100",205,"20","Experimental","Kernel",38,"230",222,"1",3,2020-06-28,5,TRUE,1366.95,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G05","4577","19A0022",277,"20","Experimental","Kernel",39,"231",223,"1",1,2020-03-12,10,TRUE,1848.526,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H05","4577","19A0341",211,"20","Experimental","Kernel",40,"232",224,"1",5,2020-07-06,15,TRUE,470.688,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A06","4577","19A0023",207,"20","Experimental","Kernel",41,"233",225,"1",5,2020-07-05,24,TRUE,829.624,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B06","4577","19A0025",201,"20","Experimental","Kernel",42,"234",226,"2",6,2020-07-16,23,TRUE,575.278,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C06","4577","19A0434",210,"20","Experimental","Kernel",43,"235",227,"1",5,2020-07-07,13,TRUE,701.155,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D06","4577","19A0443",214,"20","Experimental","Kernel",44,"236",228,"1",5,2020-07-07,3,TRUE,859.433,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E06","4577","19A0437",212,"20","Experimental","Kernel",45,"237",229,"1",6,2020-07-09,9,TRUE,1063.806,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F06","4577","19A0201",207,"20","Experimental","Kernel",46,"238",230,"1",6,2020-07-09,6,TRUE,1035.388,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G06","4577","19A0107",215,"20","Experimental","Kernel",47,"239",231,"2",7,2020-07-21,20,TRUE,538.083,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H06","4577","19A0414",242,"20","Experimental","Kernel",48,"240",232,"1",4,2020-07-02,7,TRUE,1213.748,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A07","4577","19A0221",223,"20","Experimental","Kernel",49,"241",233,"2",6,2020-07-19,1,TRUE,1119.174,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B07","4577","19A0089",200,"20","Experimental","Kernel",50,"242",234,"1",4,2020-07-02,6,TRUE,1336.951,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C07","4577","19A0374",228,"20","Experimental","Kernel",51,"243",235,"1",2,2020-06-21,12,TRUE,913.63,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D07","4577","19A0272",234,"20","Experimental","Kernel",52,"244",236,"1",2,2020-06-21,20,TRUE,1171.154,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E07","4577","19A0409",238,"20","Experimental","Kernel",53,"245",237,"1",5,2020-07-07,1,TRUE,793.856,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F07","4577","19A0310",212,"20","Experimental","Kernel",54,"246",238,"2",7,2020-07-21,11,TRUE,354.755,8,12
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G07","4577","19A0143",231,"20","Experimental","Kernel",55,"247",239,"1",4,2020-06-30,4,TRUE,661.451,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H07","4577","Pos_Control",200,"20","Pos_Control","Kernel",56,"248",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A08","4577","19A0415",200,"20","Experimental","Kernel",57,"249",240,"1",6,2020-07-09,8,TRUE,501.59,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B08","4577","19A0056",208,"20","Experimental","Kernel",58,"250",241,"1",3,2020-06-24,17,TRUE,1041.441,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C08","4577","Pos_Control",200,"20","Pos_Control","Kernel",59,"251",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D08","1","BLANK",0,"0","Neg_Control",NA,60,"252",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E08","4577","19A0040",216,"20","Experimental","Kernel",61,"253",242,"1",2,2020-06-22,5,TRUE,542.147,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F08","4577","19A0320",206,"20","Experimental","Kernel",62,"254",243,"1",1,2020-06-18,7,TRUE,343.359,8,12
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G08","4577","19A0051",213,"20","Experimental","Kernel",63,"255",244,"1",5,2020-07-08,5,TRUE,610.779,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H08","4577","19A0290",210,"20","Experimental","Kernel",64,"256",245,"1",5,2020-07-08,4,TRUE,601.114,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A09","4577","19A0426",220,"20","Experimental","Kernel",65,"257",246,"2",6,2020-07-16,15,TRUE,489.796,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B09","4577","19A0044",236,"20","Experimental","Kernel",66,"258",247,"1",6,2020-07-16,5,TRUE,947.892,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C09","4577","19A0216",217,"20","Experimental","Kernel",67,"259",248,"1",5,2020-07-08,9,TRUE,484.345,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D09","4577","19A0047",217,"20","Experimental","Kernel",68,"260",249,"1",2,2020-06-22,9,TRUE,484.103,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E09","4577","19A0323",214,"20","Experimental","Kernel",69,"261",250,"1",4,2020-07-02,12,TRUE,389.943,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F09","4577","19A0114",238,"20","Experimental","Kernel",70,"262",251,"2",7,2020-07-21,16,TRUE,1193.893,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G09","4577","19A0257",196,"20","Experimental","Kernel",71,"263",252,"2",7,2020-07-21,6,FALSE,196.556,0,20
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H09","4577","19A0002",223,"20","Experimental","Kernel",72,"264",253,"1",3,2020-06-28,6,TRUE,744.225,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A10","4577","19A0381",212,"20","Experimental","Kernel",73,"265",254,"1",1,2020-03-12,17,TRUE,708.134,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B10","4577","19A0293",210,"20","Experimental","Kernel",74,"266",255,"1",6,2020-07-16,1,TRUE,1051.094,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C10","4577","19A0033",224,"20","Experimental","Kernel",75,"267",256,"1",3,2020-06-29,23,TRUE,1124.681,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D10","4577","19A0441",229,"20","Experimental","Kernel",76,"268",257,"1",2,2020-06-22,22,TRUE,919.055,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E10","4577","19A0129",222,"20","Experimental","Kernel",77,"269",258,"1",5,2020-07-06,12,TRUE,740.425,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F10","4577","19A0297",237,"20","Experimental","Kernel",78,"270",259,"2",7,2020-07-21,1,TRUE,792.049,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G10","4577","19A0206",218,"20","Experimental","Kernel",79,"271",260,"1",4,2020-07-05,5,TRUE,545.854,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H10","4577","19A0218",215,"20","Experimental","Kernel",80,"272",261,"1",1,2020-03-15,4,TRUE,1437.901,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A11","4577","19A0106",224,"20","Experimental","Kernel",81,"273",262,"1",6,2020-07-09,22,TRUE,642.015,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B11","4577","19A0021",235,"20","Experimental","Kernel",82,"274",263,"1",4,2020-06-30,9,TRUE,1571.903,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C11","4577","19A0124",206,"20","Experimental","Kernel",83,"275",264,"1",5,2020-07-06,6,TRUE,687.519,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D11","4577","19A0013",210,"20","Experimental","Kernel",84,"276",265,"1",3,2020-06-28,9,TRUE,1051.498,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E11","4577","19A0084",216,"20","Experimental","Kernel",85,"277",266,"1",4,2020-07-02,8,TRUE,1443.778,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F11","1","Neg_Control",0,"20","Neg_Control",NA,86,"278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G11","4577","19A0083",228,"20","Experimental","Kernel",87,"279",267,"1",3,2020-06-29,18,TRUE,1144.704,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H11","4577","19A0371",208,"20","Experimental","Kernel",88,"280",268,"1",6,2020-07-09,20,TRUE,1043.349,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","A12","4577","19A0336",228,"20","Experimental","Kernel",89,"281",269,"2",6,2020-07-19,4,TRUE,914.593,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","B12","4577","19A0111",234,"20","Experimental","Kernel",90,"282",270,"1",1,2020-03-15,20,TRUE,2341.678,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","C12","4577","19A0005",216,"20","Experimental","Kernel",91,"283",271,"1",6,2020-07-09,15,TRUE,1440.658,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","D12","4577","19A0101",205,"20","Experimental","Kernel",92,"284",272,"1",4,2020-07-01,2,TRUE,684.774,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","E12","4577","19A0388",223,"20","Experimental","Kernel",93,"285",273,"1",5,2020-07-05,15,TRUE,894.895,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","F12","4577","19A0304",201,"20","Experimental","Kernel",94,"286",274,"2",7,2020-07-21,15,TRUE,576.289,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","G12","4577","19A0242",211,"20","Experimental","Kernel",95,"287",275,"1",3,2020-06-24,1,TRUE,384.976,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_03","H12","4577","19A0029",206,"20","Experimental","Kernel",96,"288",276,"1",6,2020-07-09,4,TRUE,413.289,10,10
